Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
0.2343750000,7,4172.8203125000,4159.1025390625,4174.4873046875,4167.4360351562,4161.2822265625,4165.1284179688,4165.0000000000,4163.3334960938,4167.0512695312,4167.6923828125,4178.9741210938,4156.4101562500,4160.1284179688,4147.3076171875,,,
0.2421875000,7,4171.5385742188,4160.7690429688,4169.7436523438,4166.4101562500,4162.3076171875,4162.8203125000,4160.8974609375,4162.6923828125,4163.5898437500,4165.6411132812,4178.4614257812,4158.9741210938,4156.5385742188,4143.8461914062,,,
0.2500000000,8,4170.3847656250,4166.0258789062,4171.1538085938,4165.6411132812,4162.5639648438,4163.2050781250,4160.6411132812,4163.5898437500,4163.2050781250,4164.1025390625,4185.0000000000,4167.8203125000,4161.6665039062,4148.5898437500,,,
0.2578125000,8,4158.3334960938,4154.3588867188,4167.0512695312,4160.8974609375,4161.1538085938,4164.3588867188,4164.8715820312,4166.1538085938,4167.8203125000,4165.6411132812,4182.1796875000,4156.7949218750,4156.9228515625,4143.8461914062,,,
0.2656250000,8,4154.2309570312,4146.2822265625,4161.4101562500,4160.1284179688,4159.6152343750,4161.0258789062,4162.9487304688,4161.6665039062,4166.9228515625,4165.6411132812,4176.0258789062,4147.8203125000,4152.4360351562,4138.9741210938,,,
0.2734375000,8,4165.5126953125,4156.5385742188,4168.4614257812,4168.0771484375,4162.5639648438,4160.0000000000,4161.1538085938,4159.7436523438,4164.4873046875,4164.8715820312,4177.5639648438,4153.5898437500,4157.6923828125,4147.0512695312,,,
0.2812500000,9,4167.9487304688,4163.2050781250,4166.6665039062,4166.9228515625,4163.5898437500,4162.6923828125,4159.2309570312,4160.0000000000,4165.7690429688,4165.5126953125,4181.5385742188,4158.8461914062,4162.3076171875,4151.0258789062,,,
0.2890625000,9,4156.6665039062,4153.8461914062,4160.3847656250,4162.5639648438,4162.1796875000,4165.6411132812,4163.2050781250,4163.5898437500,4166.7949218750,4166.5385742188,4176.4101562500,4153.0771484375,4157.9487304688,4145.8974609375,,,
0.2968750000,9,4146.6665039062,4146.1538085938,4161.4101562500,4162.0512695312,4162.0512695312,4164.7436523438,4165.8974609375,4165.3847656250,4166.9228515625,4166.0258789062,4165.1284179688,4142.4360351562,4147.1796875000,4135.0000000000,,,
0.3046875000,9,4146.6665039062,4147.9487304688,4161.5385742188,4160.5126953125,4162.9487304688,4160.7690429688,4161.1538085938,4160.0000000000,4169.3588867188,4166.9228515625,4164.1025390625,4142.6923828125,4147.4360351562,4127.9487304688,,,
0.3125000000,10,4153.2050781250,4148.2050781250,4163.3334960938,4161.2822265625,4166.1538085938,4162.5639648438,4162.9487304688,4163.0771484375,4171.5385742188,4168.0771484375,4170.8974609375,4149.6152343750,4157.1796875000,4138.9741210938,,,
0.3203125000,10,4152.6923828125,4143.2050781250,4156.5385742188,4158.7177734375,4163.2050781250,4162.9487304688,4160.5126953125,4164.2309570312,4168.4614257812,4168.3334960938,4167.9487304688,4147.3076171875,4156.0258789062,4145.0000000000,,,
0.3281250000,10,4153.8461914062,4145.1284179688,4155.3847656250,4156.6665039062,4160.8974609375,4160.6411132812,4157.9487304688,4159.8715820312,4165.5126953125,4170.7690429688,4165.7690429688,4145.5126953125,4154.2309570312,4142.9487304688,,,
0.3359375000,10,4163.0771484375,4153.0771484375,4167.6923828125,4161.4101562500,4163.4614257812,4163.2050781250,4162.5639648438,4161.2822265625,4166.1538085938,4171.5385742188,4176.6665039062,4154.4873046875,4165.2563476562,4150.3847656250,,,
0.3437500000,11,4164.7436523438,4151.7949218750,4167.6923828125,4164.1025390625,4160.8974609375,4161.2822265625,4160.2563476562,4160.8974609375,4165.1284179688,4165.6411132812,4184.8715820312,4160.7690429688,4170.8974609375,4155.6411132812,,,
0.3515625000,11,4165.3847656250,4151.2822265625,4166.2822265625,4165.0000000000,4161.6665039062,4160.6411132812,4160.7690429688,4162.4360351562,4164.4873046875,4164.6152343750,4188.8461914062,4165.0000000000,4173.7177734375,4162.3076171875,,,
0.3593750000,11,4177.0512695312,4160.8974609375,4169.3588867188,4165.2563476562,4164.1025390625,4163.4614257812,4161.5385742188,4161.0258789062,4164.7436523438,4171.9228515625,4194.7436523438,4175.7690429688,4187.1796875000,4171.7949218750,,,
0.3671875000,11,4183.4614257812,4166.9228515625,4174.2309570312,4171.2822265625,4163.0771484375,4163.7177734375,4162.5639648438,4159.3588867188,4165.3847656250,4173.8461914062,4197.5639648438,4183.4614257812,4195.8974609375,4172.6923828125,,,
0.3750000000,12,4180.3847656250,4166.4101562500,4181.2822265625,4177.5639648438,4165.5126953125,4163.3334960938,4168.0771484375,4164.8715820312,4167.3076171875,4168.7177734375,4200.6411132812,4186.5385742188,4190.7690429688,4173.2050781250,,,
0.3828125000,12,4182.6923828125,4165.6411132812,4177.1796875000,4168.5898437500,4165.2563476562,4161.5385742188,4163.5898437500,4162.9487304688,4165.6411132812,4167.4360351562,4201.4101562500,4187.5639648438,4188.7177734375,4176.9228515625,,,
0.3906250000,12,4183.3334960938,4161.4101562500,4168.4614257812,4163.0771484375,4162.1796875000,4164.1025390625,4159.8715820312,4161.2822265625,4165.0000000000,4169.7436523438,4195.2563476562,4181.2822265625,4187.0512695312,4174.2309570312,,,
0.3984375000,12,4175.0000000000,4157.5639648438,4167.9487304688,4166.7949218750,4161.5385742188,4164.8715820312,4161.6665039062,4162.8203125000,4168.5898437500,4169.1025390625,4191.2822265625,4171.9228515625,4180.3847656250,4168.2050781250,,,
0.4062500000,13,4175.1284179688,4163.9741210938,4177.5639648438,4170.2563476562,4162.9487304688,4161.1538085938,4161.6665039062,4164.8715820312,4168.5898437500,4166.0258789062,4198.3334960938,4174.7436523438,4182.5639648438,4170.5126953125,,,
0.4140625000,13,4182.8203125000,4167.6923828125,4180.8974609375,4175.1284179688,4165.5126953125,4163.4614257812,4165.5126953125,4169.4873046875,4165.5126953125,4165.6411132812,4202.3076171875,4183.9741210938,4187.8203125000,4175.2563476562,,,
0.4218750000,13,4175.8974609375,4159.1025390625,4166.4101562500,4168.9741210938,4163.4614257812,4165.2563476562,4162.6923828125,4163.5898437500,4166.2822265625,4166.5385742188,4188.7177734375,4177.1796875000,4179.6152343750,4166.5385742188,,,
0.4296875000,13,4150.5126953125,4136.7949218750,4153.4614257812,4154.7436523438,4162.0512695312,4163.3334960938,4159.4873046875,4159.6152343750,4167.1796875000,4166.4101562500,4164.4873046875,4148.2050781250,4153.4614257812,4145.8974609375,,,
0.4375000000,14,4125.5126953125,4107.9487304688,4143.4614257812,4141.4101562500,4165.3847656250,4161.2822265625,4162.1796875000,4165.0000000000,4163.8461914062,4164.4873046875,4137.3076171875,4115.5126953125,4118.5898437500,4120.7690429688,,,
0.4453125000,14,4122.8203125000,4101.7949218750,4136.9228515625,4138.2050781250,4164.8715820312,4160.0000000000,4161.7949218750,4165.0000000000,4164.4873046875,4166.1538085938,4131.9228515625,4112.4360351562,4111.4101562500,4119.3588867188,,,
0.4531250000,14,4143.8461914062,4123.8461914062,4148.4614257812,4149.2309570312,4164.1025390625,4162.8203125000,4163.9741210938,4161.2822265625,4168.9741210938,4172.1796875000,4158.2050781250,4140.8974609375,4142.0512695312,4149.4873046875,,,
0.4609375000,14,4167.0512695312,4150.5126953125,4161.1538085938,4157.1796875000,4164.6152343750,4163.4614257812,4163.5898437500,4157.6923828125,4167.1796875000,4173.2050781250,4182.4360351562,4163.9741210938,4172.0512695312,4170.1284179688,,,
0.4687500000,15,4177.1796875000,4163.9741210938,4171.4101562500,4160.5126953125,4165.3847656250,4164.1025390625,4162.5639648438,4161.2822265625,4165.0000000000,4167.9487304688,4192.0512695312,4170.1284179688,4177.6923828125,4171.2822265625,,,
0.4765625000,15,4178.0771484375,4165.6411132812,4177.8203125000,4167.0512695312,4165.7690429688,4164.2309570312,4164.2309570312,4165.8974609375,4166.1538085938,4165.3847656250,4194.1025390625,4174.1025390625,4175.2563476562,4171.4101562500,,,
0.4843750000,15,4172.6923828125,4161.1538085938,4166.9228515625,4168.8461914062,4164.4873046875,4160.3847656250,4161.5385742188,4161.5385742188,4164.7436523438,4167.0512695312,4189.4873046875,4171.7949218750,4175.8974609375,4172.0512695312,,,
0.4921875000,15,4167.6923828125,4157.6923828125,4161.1538085938,4166.4101562500,4165.3847656250,4163.0771484375,4163.2050781250,4163.7177734375,4165.7690429688,4169.6152343750,4187.8203125000,4166.2822265625,4177.0512695312,4172.6923828125,,,
0.5000000000,16,4170.6411132812,4161.6665039062,4167.6923828125,4164.4873046875,4162.6923828125,4165.8974609375,4163.2050781250,4166.0258789062,4169.3588867188,4170.5126953125,4190.6411132812,4169.8715820312,4176.2822265625,4171.9228515625,,,
0.5078125000,16,4174.1025390625,4167.8203125000,4173.7177734375,4168.2050781250,4162.4360351562,4162.5639648438,4161.6665039062,4161.2822265625,4167.3076171875,4168.4614257812,4190.7690429688,4171.9228515625,4174.3588867188,4170.7690429688,,,
0.5156250000,16,4167.1796875000,4163.9741210938,4167.1796875000,4167.4360351562,4167.3076171875,4161.9228515625,4163.0771484375,4160.7690429688,4165.2563476562,4167.3076171875,4188.9741210938,4162.4360351562,4173.4614257812,4167.5639648438,,,
0.5234375000,16,4152.6923828125,4147.4360351562,4150.5126953125,4156.1538085938,4164.3588867188,4162.0512695312,4158.4614257812,4160.0000000000,4167.3076171875,4167.0512695312,4180.5126953125,4151.1538085938,4166.2822265625,4154.3588867188,,,
0.5312500000,17,4148.5898437500,4142.1796875000,4154.7436523438,4156.2822265625,4163.7177734375,4163.4614257812,4160.6411132812,4163.2050781250,4168.2050781250,4166.9228515625,4173.0771484375,4151.2822265625,4156.7949218750,4147.3076171875,,,
0.5390625000,17,4156.6665039062,4157.3076171875,4167.0512695312,4166.5385742188,4165.7690429688,4163.9741210938,4163.9741210938,4164.8715820312,4164.8715820312,4166.5385742188,4176.4101562500,4157.0512695312,4158.5898437500,4154.6152343750,,,
0.5468750000,17,4159.2309570312,4164.2309570312,4164.6152343750,4166.5385742188,4162.3076171875,4162.1796875000,4162.1796875000,4162.5639648438,4163.8461914062,4166.6665039062,4178.2050781250,4155.7690429688,4162.9487304688,4155.1284179688,,,
0.5546875000,17,4152.0512695312,4155.1284179688,4157.4360351562,4162.3076171875,4163.5898437500,4162.8203125000,4166.6665039062,4165.2563476562,4166.1538085938,4167.1796875000,4171.5385742188,4149.1025390625,4159.2309570312,4148.8461914062,,,
0.5625000000,18,4141.5385742188,4148.4614257812,4150.2563476562,4157.6923828125,4165.3847656250,4162.0512695312,4166.0258789062,4162.3076171875,4166.0258789062,4166.7949218750,4166.7949218750,4142.0512695312,4152.1796875000,4142.9487304688,,,
0.5703125000,18,4138.9741210938,4147.3076171875,4151.0258789062,4156.9228515625,4163.7177734375,4162.3076171875,4162.9487304688,4161.0258789062,4166.6665039062,4165.8974609375,4162.9487304688,4136.1538085938,4146.5385742188,4140.8974609375,,,
0.5781250000,18,4148.4614257812,4148.8461914062,4158.4614257812,4163.5898437500,4163.2050781250,4161.5385742188,4163.5898437500,4164.7436523438,4167.1796875000,4167.3076171875,4162.9487304688,4141.7949218750,4148.2050781250,4149.1025390625,,,
0.5859375000,18,4158.7177734375,4158.0771484375,4161.9228515625,4168.5898437500,4163.3334960938,4158.4614257812,4160.1284179688,4163.3334960938,4166.0258789062,4168.8461914062,4175.8974609375,4151.5385742188,4160.7690429688,4156.0258789062,,,
0.5937500000,19,4159.2309570312,4165.7690429688,4163.0771484375,4168.5898437500,4164.2309570312,4161.7949218750,4161.1538085938,4162.8203125000,4166.5385742188,4170.3847656250,4187.1796875000,4156.4101562500,4171.9228515625,4158.0771484375,,,
0.6015625000,19,4157.0512695312,4166.4101562500,4160.8974609375,4164.6152343750,4161.2822265625,4161.4101562500,4163.2050781250,4160.5126953125,4165.6411132812,4170.8974609375,4186.7949218750,4163.9741210938,4177.4360351562,4160.2563476562,,,
0.6093750000,19,4159.2309570312,4165.3847656250,4166.1538085938,4167.3076171875,4161.2822265625,4159.4873046875,4164.4873046875,4162.5639648438,4165.2563476562,4167.9487304688,4186.0258789062,4168.3334960938,4178.5898437500,4165.1284179688,,,
0.6171875000,19,4161.6665039062,4165.5126953125,4171.9228515625,4171.7949218750,4164.7436523438,4160.7690429688,4165.2563476562,4166.5385742188,4166.1538085938,4166.1538085938,4188.5898437500,4166.2822265625,4176.7949218750,4168.7177734375,,,
0.6250000000,20,4164.3588867188,4169.1025390625,4165.3847656250,4169.3588867188,4163.5898437500,4159.1025390625,4159.7436523438,4159.8715820312,4163.2050781250,4169.2309570312,4190.8974609375,4169.1025390625,4176.5385742188,4167.5639648438,,,
0.6328125000,20,4162.0512695312,4169.2309570312,4163.5898437500,4170.7690429688,4163.9741210938,4162.3076171875,4161.1538085938,4158.8461914062,4162.9487304688,4171.9228515625,4187.3076171875,4169.6152343750,4172.1796875000,4164.7436523438,,,
0.6406250000,20,4151.1538085938,4159.4873046875,4161.7949218750,4168.0771484375,4163.4614257812,4165.2563476562,4164.1025390625,4162.0512695312,4165.7690429688,4168.4614257812,4177.8203125000,4157.4360351562,4163.7177734375,4156.1538085938,,,
0.6484375000,20,4145.1284179688,4149.3588867188,4158.8461914062,4163.4614257812,4161.0258789062,4163.9741210938,4164.1025390625,4163.5898437500,4164.1025390625,4166.4101562500,4174.4873046875,4150.6411132812,4161.9228515625,4148.9741210938,,,
0.6562500000,21,4146.2822265625,4147.4360351562,4160.6411132812,4165.1284179688,4161.4101562500,4163.3334960938,4163.7177734375,4165.5126953125,4162.8203125000,4170.2563476562,4178.9741210938,4154.6152343750,4162.6923828125,4150.0000000000,,,
0.6640625000,21,4146.2822265625,4150.7690429688,4156.2822265625,4163.2050781250,4161.4101562500,4162.6923828125,4158.7177734375,4161.1538085938,4165.2563476562,4171.5385742188,4175.5126953125,4154.7436523438,4157.3076171875,4147.5639648438,,,
0.6718750000,21,4144.6152343750,4151.7949218750,4158.8461914062,4162.9487304688,4163.7177734375,4162.3076171875,4163.2050781250,4161.6665039062,4166.4101562500,4170.6411132812,4167.5639648438,4148.3334960938,4150.8974609375,4145.6411132812,,,
0.6796875000,21,4141.6665039062,4148.2050781250,4163.9741210938,4160.0000000000,4163.8461914062,4160.2563476562,4164.8715820312,4163.3334960938,4165.7690429688,4168.8461914062,4168.5898437500,4145.0000000000,4150.3847656250,4144.3588867188,,,
0.6875000000,22,4139.3588867188,4145.8974609375,4159.7436523438,4156.4101562500,4161.7949218750,4160.1284179688,4157.0512695312,4160.6411132812,4166.6665039062,4167.5639648438,4174.2309570312,4151.0258789062,4158.0771484375,4142.3076171875,,,
0.6953125000,22,4142.6923828125,4148.3334960938,4156.2822265625,4159.8715820312,4164.7436523438,4163.4614257812,4161.9228515625,4162.4360351562,4167.3076171875,4170.3847656250,4174.8715820312,4154.2309570312,4162.6923828125,4147.3076171875,,,
0.7031250000,22,4143.7177734375,4146.9228515625,4155.3847656250,4157.4360351562,4164.4873046875,4161.1538085938,4165.2563476562,4161.4101562500,4166.0258789062,4171.9228515625,4171.1538085938,4147.1796875000,4155.8974609375,4146.9228515625,,,
0.7109375000,22,4136.5385742188,4140.7690429688,4155.5126953125,4152.0512695312,4162.6923828125,4159.6152343750,4161.0258789062,4163.2050781250,4164.6152343750,4167.8203125000,4166.6665039062,4139.1025390625,4148.3334960938,4137.0512695312,,,
0.7187500000,23,4133.8461914062,4140.2563476562,4150.1284179688,4151.0258789062,4163.4614257812,4161.9228515625,4159.8715820312,4166.4101562500,4165.6411132812,4164.8715820312,4162.3076171875,4137.5639648438,4148.7177734375,4135.6411132812,,,
0.7265625000,23,4140.7690429688,4148.4614257812,4149.8715820312,4155.0000000000,4163.2050781250,4161.5385742188,4159.8715820312,4163.9741210938,4168.7177734375,4166.9228515625,4164.8715820312,4144.3588867188,4153.4614257812,4145.1284179688,,,
0.7343750000,23,4152.1796875000,4155.8974609375,4162.6923828125,4162.0512695312,4164.1025390625,4164.2309570312,4161.7949218750,4165.5126953125,4168.8461914062,4168.3334960938,4171.2822265625,4153.4614257812,4157.6923828125,4155.0000000000,,,
0.7421875000,23,4158.0771484375,4155.0000000000,4164.6152343750,4159.7436523438,4162.1796875000,4163.9741210938,4159.4873046875,4163.7177734375,4165.0000000000,4167.4360351562,4172.3076171875,4157.4360351562,4162.3076171875,4157.6923828125,,,
0.7500000000,24,4150.2563476562,4144.1025390625,4157.1796875000,4154.7436523438,4159.6152343750,4160.6411132812,4159.8715820312,4162.5639648438,4164.4873046875,4167.6923828125,4170.6411132812,4149.2309570312,4161.6665039062,4153.5898437500,,,
0.7578125000,24,4144.4873046875,4137.1796875000,4152.5639648438,4155.2563476562,4161.9228515625,4161.9228515625,4163.8461914062,4163.5898437500,4169.1025390625,4166.7949218750,4172.9487304688,4144.3588867188,4160.5126953125,4153.3334960938,,,
0.7656250000,24,4161.4101562500,4150.1284179688,4157.9487304688,4159.3588867188,4165.1284179688,4163.2050781250,4160.3847656250,4160.6411132812,4167.1796875000,4165.8974609375,4183.7177734375,4163.3334960938,4174.6152343750,4168.9741210938,,,
0.7734375000,24,4180.6411132812,4164.4873046875,4173.5898437500,4167.0512695312,4166.0258789062,4164.2309570312,4161.7949218750,4164.6152343750,4161.4101562500,4167.9487304688,4193.9741210938,4183.0771484375,4192.5639648438,4188.3334960938,,,
0.7812500000,25,4178.7177734375,4163.7177734375,4174.3588867188,4168.5898437500,4163.4614257812,4161.5385742188,4163.7177734375,4165.8974609375,4160.8974609375,4168.8461914062,4191.9228515625,4181.5385742188,4191.1538085938,4186.6665039062,,,
0.7890625000,25,4176.6665039062,4163.2050781250,4171.9228515625,4168.5898437500,4163.2050781250,4159.3588867188,4162.1796875000,4162.1796875000,4165.1284179688,4168.3334960938,4190.8974609375,4181.0258789062,4182.9487304688,4181.7949218750,,,
0.7968750000,25,4186.6665039062,4170.7690429688,4179.3588867188,4170.3847656250,4165.5126953125,4162.9487304688,4161.6665039062,4163.0771484375,4167.8203125000,4165.8974609375,4197.4360351562,4189.7436523438,4188.0771484375,4192.1796875000,,,
0.8046875000,25,4190.5126953125,4173.3334960938,4179.8715820312,4166.1538085938,4161.4101562500,4165.0000000000,4161.0258789062,4161.6665039062,4166.9228515625,4163.9741210938,4195.6411132812,4189.3588867188,4193.4614257812,4197.5639648438,,,
0.8125000000,26,4186.1538085938,4167.8203125000,4181.0258789062,4167.1796875000,4160.1284179688,4161.6665039062,4167.3076171875,4165.8974609375,4167.8203125000,4166.9228515625,4191.2822265625,4185.5126953125,4190.0000000000,4193.5898437500,,,
0.8203125000,26,4181.6665039062,4164.8715820312,4177.9487304688,4168.8461914062,4162.9487304688,4156.7949218750,4165.2563476562,4166.2822265625,4166.0258789062,4166.9228515625,4193.0771484375,4186.4101562500,4187.4360351562,4187.3076171875,,,
0.8281250000,26,4177.0512695312,4160.6411132812,4168.0771484375,4161.9228515625,4164.6152343750,4160.7690429688,4157.6923828125,4157.9487304688,4164.6152343750,4163.8461914062,4192.5639648438,4183.3334960938,4187.9487304688,4183.0771484375,,,
0.8359375000,26,4176.0258789062,4158.2050781250,4171.7949218750,4162.6923828125,4166.1538085938,4167.8203125000,4161.2822265625,4159.8715820312,4168.0771484375,4166.4101562500,4188.3334960938,4180.0000000000,4187.3076171875,4184.8715820312,,,
0.8437500000,27,4180.6411132812,4163.2050781250,4180.0000000000,4169.4873046875,4162.3076171875,4162.5639648438,4162.6923828125,4164.3588867188,4167.9487304688,4167.1796875000,4188.8461914062,4182.1796875000,4188.2050781250,4186.0258789062,,,
0.8515625000,27,4178.7177734375,4165.0000000000,4180.0000000000,4172.3076171875,4162.3076171875,4160.6411132812,4164.3588867188,4164.4873046875,4166.0258789062,4166.4101562500,4196.0258789062,4187.3076171875,4191.4101562500,4186.7949218750,,,
0.8593750000,27,4171.4101562500,4161.5385742188,4171.0258789062,4170.5126953125,4165.8974609375,4165.0000000000,4162.9487304688,4162.1796875000,4166.1538085938,4172.1796875000,4198.2050781250,4186.2822265625,4191.4101562500,4184.6152343750,,,
